type,param,seed,P0_sim,W_sim,L_sim,throughput_sim,time,P0_th,W_th,L_th,thr_th
n,1000000,33,0.49912392866728794,0.33354369920765137,1.0003592595080997,2.999185,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,34,0.500311668196937,0.33329490011652174,0.9993450959062766,2.998381,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,35,0.5002046265274028,0.33360693113426304,1.000201952545538,2.998145,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,36,0.499563078063386,0.3341035457794175,1.0024893827352406,3.000536,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,37,0.49984911256202874,0.3323471626612105,0.9977847931761434,3.002238,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,38,0.5001382276250493,0.3341277558651368,1.001940882446645,2.998677,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,39,0.5006366088477614,0.33296602164898,0.9974196958108175,2.99556,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,40,0.49997501221069973,0.3332713074089885,1.000302497963627,3.001466,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,41,0.49965207051370925,0.3337645450120831,1.0014965638796163,3.000608,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,42,0.49977828218165005,0.33340823916226797,1.000745647919179,3.001563,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,43,0.49964799433329127,0.33359288877414434,1.0021839240340005,3.004213,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,44,0.49975471207933786,0.33384043383151674,1.001025761355393,2.998517,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,45,0.49983705581030297,0.3336778042576955,1.0003523763745965,2.997959,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,46,0.4998782089281686,0.33323567506543605,1.0000539235340486,3.001041,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,47,0.4988073250232538,0.3348958043434461,1.0052416655865262,3.001656,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,48,0.49997116481160286,0.3339453509287812,1.0017716013336124,2.999807,0.34,0.5,0.3333333333333333,1.0,3.0
n,1000000,49,0.5004092416632008,0.3327993836535103,0.9986217921463457,3.000672,0.34,0.5,0.3333333333333333,1.0,3.0
n,1000000,50,0.4992439656393464,0.33443211167756015,1.0034716980043423,3.000525,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,51,0.5007812122051271,0.3321297050838817,0.9954807405082404,2.997265,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,52,0.5003799104551557,0.33271544623768357,0.9979436592074927,2.999391,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,53,0.5001404944270544,0.3338564699115909,1.0016091386546901,3.000119,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,54,0.4986836071430476,0.3346062315029114,1.0040271541909636,3.000624,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,55,0.5002188606909197,0.3329857636524118,0.9988320883100972,2.999625,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,56,0.5001378480830783,0.33307001182520074,0.9991031200018065,2.999679,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,57,0.4992024062106681,0.3338901989439801,1.0019712669288932,3.000901,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,58,0.4999048471939254,0.3335405696906178,1.0007668219800312,3.000437,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,59,0.49983265138215954,0.3338386882201454,1.001424592859856,2.999726,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,60,0.49991980940980724,0.33337055238215985,0.9998132905021001,2.999105,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,61,0.49956600026779413,0.334206544859517,1.003390362093851,3.002306,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,62,0.4992117019210623,0.333643432266854,1.001609928472096,3.002037,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,63,0.5002439048770979,0.3329889175717993,0.9993560910584348,3.00117,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,64,0.5000963153544672,0.3335156846500054,1.0007338227334166,3.00056,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,65,0.49989763288551886,0.3329018907335416,0.9983760993287984,2.99901,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,66,0.5007576181977756,0.33250659560267354,0.9971447748166298,2.998872,0.34,0.5,0.3333333333333333,1.0,3.0
n,1000000,67,0.49955575840053035,0.33369468665815805,1.0016657508979239,3.001745,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,68,0.5001881758872851,0.33267757637068723,0.9979834928307588,2.999853,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,69,0.5006100431417438,0.3325521652817576,0.9967679164596396,2.997329,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,70,0.4996258953100103,0.33333529861190125,1.0001715634791104,3.000497,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,71,0.49975544648009523,0.33352724903398784,1.0010441488756125,3.001388,0.34,0.5,0.3333333333333333,1.0,3.0
n,1000000,72,0.5000453269271277,0.3333863286627154,1.0003000841176104,3.000424,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,73,0.5008655033474688,0.33292794697617806,0.9983949810864645,2.998833,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,74,0.49919219549901794,0.3345055761440385,1.0039663846623426,3.001345,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,75,0.499836450870641,0.33387143241686607,1.0023337461041324,3.002156,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,76,0.4993293334029899,0.33329880418235114,1.0016359788952853,3.005219,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,77,0.4990273018496091,0.33430589769487423,1.0034007651067893,3.001445,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,78,0.5011798996384178,0.3323349523499666,0.9953996792300496,2.99517,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,79,0.49909513654651283,0.3343042054345694,1.002509054797109,2.998795,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,80,0.4994080152240833,0.333914301465689,1.0026144021687096,3.002611,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,81,0.49896531332939104,0.33384997912710535,1.001530287428002,2.999942,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,82,0.5005469921105689,0.3333076317812006,0.9990232980454263,2.997301,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,83,0.499658393532651,0.3332302867066424,0.9993792898018566,2.999065,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,84,0.4990361064970623,0.3339412827715866,1.001588085769122,2.999294,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,85,0.500954744955753,0.33235634265106784,0.9969868221685549,2.999754,0.34,0.5,0.3333333333333333,1.0,3.0
n,1000000,86,0.4994379900097477,0.3331886027518627,1.0001401428728558,3.001726,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,87,0.5002904633048025,0.33322279666993515,0.9997946814497434,3.000379,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,88,0.4996112025613009,0.3332666629680517,1.0007490638196346,3.002849,0.34,0.5,0.3333333333333333,1.0,3.0
n,1000000,89,0.5005334838176575,0.33230937372120367,0.9969583613166197,3.000091,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,90,0.4996884880587089,0.333805824790305,1.0013787528952394,2.999885,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,91,0.5003860252203144,0.3325989707532037,0.99773165104252,2.999804,0.34,0.5,0.3333333333333333,1.0,3.0
n,1000000,92,0.5002064787326905,0.33319351466131997,0.9996829386130642,3.000309,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,93,0.49895870652320623,0.33452058607003854,1.0037607979588274,3.000595,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,94,0.5006292549721144,0.333273274079435,0.9996791809166435,2.999579,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,95,0.4998950960663193,0.33382824606222006,1.000810405129621,2.997981,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,96,0.5003324460329274,0.3335625948885161,1.000850229649259,3.000487,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,97,0.49976745666942607,0.3336711946081426,1.0008267279554466,2.999441,0.32,0.5,0.3333333333333333,1.0,3.0
n,1000000,98,0.5006121012585603,0.33278537542561876,0.9976472934271997,2.99787,0.34,0.5,0.3333333333333333,1.0,3.0
n,1000000,99,0.5000953683653129,0.333017596629263,0.9986852626546079,2.998898,0.33,0.5,0.3333333333333333,1.0,3.0
n,1000000,100,0.49958333583132,0.3341742893820014,1.0033303971091065,3.002418,0.34,0.5,0.3333333333333333,1.0,3.0
n,10000000,1,0.4999221888345827,0.3333451472173983,1.0001061441579198,3.0002121,2.67,0.5,0.3333333333333333,1.0,3.0
n,10000000,2,0.4998098104218288,0.333539732148736,1.0004986175209214,2.9996386,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,3,0.500200838782759,0.33303814001551924,0.9990873107419607,2.9999186,2.67,0.5,0.3333333333333333,1.0,3.0
n,10000000,4,0.5000005666837806,0.3333132961122669,0.9999096901521731,2.9999094,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,5,0.5003285645604274,0.3330957918144402,0.99914171265356,2.9995627,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,6,0.5002018213034665,0.33316490569442975,0.9991415955997439,2.9989401,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,7,0.5000873945513549,0.3333877921161342,0.9998442057789851,2.9990428,2.68,0.5,0.3333333333333333,1.0,3.0
n,10000000,8,0.5000755606570757,0.33352189201083576,1.0006452543559496,3.0002386,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,9,0.49985454278805214,0.3333326308181518,1.000062892317473,3.000195,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,10,0.49993982329613357,0.33348685369324016,1.0005707458023327,3.0003305,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,11,0.4999829813404483,0.33350553068668914,1.000399605885442,2.9996487,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,12,0.49997023492278847,0.33333609500309375,1.0000616854517008,3.0001602,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,13,0.5000203142648434,0.3331934001835167,0.9996983842495992,3.0003547,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,14,0.49990274564573456,0.33349501113735663,1.0006116274327825,3.0003798,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,15,0.5000466121592708,0.33343515175746086,1.0004021169141932,3.0002901,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,16,0.5001982953830828,0.3330201645359093,0.9990000372667767,2.9998177,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,17,0.4999192933275096,0.3335086040153447,1.0006497104924277,3.0003715,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,18,0.5002175297982154,0.33309188267141837,0.9992153250743033,2.9998189,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,19,0.49983364948762277,0.3335392824957865,1.0008152693886792,3.0005919,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,20,0.4999444889899053,0.33338001812909257,1.0002419686588075,3.0003057,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,21,0.5002256891904479,0.3332125494101528,0.9995378843931785,2.9997006,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,22,0.5001028608719476,0.3329887239271756,0.9991842540323168,3.0006551,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,23,0.500237792385109,0.33298420086859787,0.9987045293761466,2.999255,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,24,0.500044402086898,0.3332663526256367,0.9997520673211878,2.999859,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,25,0.49990358801574203,0.3335857860604199,1.0008059350489542,3.0001457,2.68,0.5,0.3333333333333333,1.0,3.0
n,10000000,26,0.4997408555370534,0.3336275968441001,1.0009041760612376,3.0000641,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,27,0.4997351387296105,0.3338141242585746,1.0015257929253847,3.0002499,2.69,0.5,0.3333333333333333,1.0,3.0
n,10000000,28,0.5001322283351023,0.33327847979018355,0.9998731736306973,3.0001134,2.68,0.5,0.3333333333333333,1.0,3.0
n,10000000,29,0.5002025755823986,0.3332714959535803,0.9995236751533682,2.9991275,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,30,0.49995892508291717,0.3332459495306439,0.9999426948770996,3.0006147,2.62,0.5,0.3333333333333333,1.0,3.0
n,10000000,31,0.5000853816626988,0.3332716582097154,0.9998345043483198,3.0000587,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,32,0.49984086381793286,0.3335957968613038,1.0006646026908945,2.9996321,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,33,0.5000521266732504,0.3334066226424855,1.0000278590534766,2.9994241,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,34,0.5000295872635082,0.333280470454207,0.9997085647914061,2.9996015,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,35,0.50021820695929,0.3332652904950523,0.999534858109642,2.9992169,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,36,0.4998375027734182,0.3334743358732559,1.0005426357094913,3.0003589,2.62,0.5,0.3333333333333333,1.0,3.0
n,10000000,37,0.5001716440210344,0.33328343607263333,0.9997880508720212,2.9998132,2.67,0.5,0.3333333333333333,1.0,3.0
n,10000000,38,0.5000309937048601,0.3333156392733865,0.999612268918336,2.9989961,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,39,0.4999153130192118,0.33324922542665225,0.9999013708227236,3.0004612,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,40,0.5000591205430036,0.3332275612873131,0.9996171380006341,2.9998033,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,41,0.5000428543382875,0.3332374900871935,0.999611274858277,2.9996963,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,42,0.49980527861254664,0.3336208784164508,1.0010952841476133,3.0006976,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,43,0.5002589738807867,0.3329246339344288,0.9988103570507009,3.0001095,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,44,0.5000180361662139,0.33333373511029973,0.9998441175461229,2.9995288,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,45,0.49972626738202125,0.3336983171793284,1.0011585210674134,3.0001905,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,46,0.4999554619070291,0.3332961374881063,0.9997815577226388,2.9996794,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,47,0.4998322337545686,0.3336247764835315,1.0010756582078035,3.0006036,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,48,0.49994036867794206,0.33338972089576085,0.9999233322915396,2.9992627,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,49,0.4998646877122378,0.3336151697716905,1.0010011579943252,3.0004666,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,50,0.49981671603739175,0.3334259399282306,1.0002743836536212,2.9999897,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,51,0.4999685995583005,0.33333761333794637,0.9999987731665563,2.9999578,2.67,0.5,0.3333333333333333,1.0,3.0
n,10000000,52,0.5001946837564263,0.333133458091124,0.9991414805475471,2.999223,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,53,0.4999504051413337,0.333548126188385,1.0007481102642413,3.000311,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,54,0.49971619013801216,0.3335394649003098,1.0009361396021903,3.0009528,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,55,0.4999598789106519,0.3332577850944926,0.999663047708698,2.9996693,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,56,0.5000498061361159,0.33320768403160655,0.9994998985347997,2.9996304,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,57,0.4999835653661393,0.33337127421899126,1.0000346803164788,2.9997626,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,58,0.5000218340756919,0.33338935309439804,1.0001339926054036,2.999898,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,59,0.4996864615162505,0.3336547901718223,1.001160726359504,3.0005886,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,60,0.49985924293868744,0.3332930334226226,0.9998289396663346,2.9998495,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,61,0.49987795482014785,0.3336730153551327,1.0009218804833153,2.9997088,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,62,0.4998033506333016,0.333178653469068,0.9998780349307207,3.0010267,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,63,0.5002782310505852,0.33297778530023003,0.9988218749381779,2.9996652,2.62,0.5,0.3333333333333333,1.0,3.0
n,10000000,64,0.5001390568091484,0.3333005142511735,0.9998525562267676,2.9998531,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,65,0.4998139370173804,0.3333280925537374,1.0000040440171096,3.0000594,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,66,0.4999289981066162,0.33332888075172806,0.9999599759447264,2.99992,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,67,0.49989544286519944,0.3333700826807783,1.000360842333508,3.0007517,2.67,0.5,0.3333333333333333,1.0,3.0
n,10000000,68,0.4999500907794747,0.33317851127635617,1.0000184427633125,3.0014494,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,69,0.4999682179750267,0.33333656104075815,1.000050816853915,3.0001235,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,70,0.4997821479865245,0.33340961774164424,1.0003726527930763,3.0004313,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,71,0.4999042941555631,0.3335539025120241,1.000600600461125,2.9998168,2.67,0.5,0.3333333333333333,1.0,3.0
n,10000000,72,0.4997095341952018,0.3336413129238563,1.001386327039973,3.001386,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,73,0.5000684677719514,0.3334038728891861,0.9999519970717393,2.9992213,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,74,0.5001523421636668,0.3330389090129591,0.9989495082026625,2.9994979,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,75,0.49991493823549477,0.33317592209228863,0.9997811756574793,3.0007607,2.67,0.5,0.3333333333333333,1.0,3.0
n,10000000,76,0.49981328503395145,0.33346027532065636,1.0005685307509407,3.0005629,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,77,0.49982137190642406,0.33346964726122064,1.000438253765677,3.000088,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,78,0.5003326608315004,0.3331350630070158,0.9990721895732485,2.9990005,2.71,0.5,0.3333333333333333,1.0,3.0
n,10000000,79,0.49966761524363396,0.3337073417446506,1.0010173412408492,2.9996863,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,80,0.5000026337779151,0.3332090870184508,0.9994585239736868,2.9994936,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,81,0.49981006610645917,0.33348771679972544,1.000723570957232,3.0007809,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,82,0.5000167160498444,0.33358294018401935,1.000785748183542,3.0001107,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,83,0.5002461687149387,0.33301838464197114,0.998843898426259,2.9993657,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,84,0.4998998323850799,0.3333953711289141,1.000176618785554,2.9999716,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,85,0.4999553353432429,0.33331181986931113,0.9999804567036154,3.000135,2.62,0.5,0.3333333333333333,1.0,3.0
n,10000000,86,0.500134093725597,0.3333059824340065,0.9998404536611035,2.9997675,2.64,0.5,0.3333333333333333,1.0,3.0
n,10000000,87,0.5000582661422713,0.33311291828172407,0.9993477488939689,3.000027,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,88,0.49987119454016815,0.33360393878610184,1.0010283827302795,3.0006492,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,89,0.5001136123001673,0.33312357492954736,0.9994091047559495,3.0001153,2.68,0.5,0.3333333333333333,1.0,3.0
n,10000000,90,0.4998396604915485,0.33358969631555324,1.0008345726040824,3.0001963,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,91,0.4999735844683207,0.3333007632989463,0.9999452190351559,3.0001289,2.66,0.5,0.3333333333333333,1.0,3.0
n,10000000,92,0.49997090000582,0.333621049055748,1.0008633003310392,3.0000006,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,93,0.49990625681113277,0.3335392058434671,1.0005123878047448,2.9996846,2.61,0.5,0.3333333333333333,1.0,3.0
n,10000000,94,0.5001854176593605,0.33322508367635123,0.999759719511284,3.0002536,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,95,0.5001165435018045,0.333291610481105,0.999501611497897,2.9988802,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,96,0.5000350832105421,0.3333379753577748,1.000017428034685,3.0000105,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,97,0.49981383294387294,0.3335583984107258,1.0007626876000724,3.0002623,2.65,0.5,0.3333333333333333,1.0,3.0
n,10000000,98,0.5002668924374296,0.3334343141977372,1.0000189232443761,2.9991483,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,99,0.500023685784812,0.33339530226032316,1.0000826238441956,2.9996895,2.63,0.5,0.3333333333333333,1.0,3.0
n,10000000,100,0.4998900773524188,0.3333377110485515,1.000261925797181,3.0007465,2.64,0.5,0.3333333333333333,1.0,3.0
n,1000,1,0.18023952095808382,0.8815582065341205,4.417497990703771,5.01,0.05,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000,2,0.14412238325281804,0.9718747592811908,4.828273804108961,4.968,0.05,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000,3,0.18430983118172792,0.8196590343994646,4.126983238201327,5.035,0.05,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000,4,0.1754456238734228,0.8047611567500927,4.016617222104943,4.993,0.05,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000,5,0.14816278150928486,1.042137519379744,5.275300123100264,5.062,0.05,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000,6,0.15319662243667068,1.0520988064058032,5.230290312202609,4.974,0.05,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000,7,0.17407553107789142,0.9739258095375048,4.952984488900638,5.084,0.05,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
